shot_id,timestamp,score_marker,sample_index,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,26,34.09724,-12.203766,10.473032,-1.5369571,8.187074,-4.792505
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,27,33.40974,-15.701164,3.0518396,3.1823082,7.6504297,-2.711447
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,28,29.69076,-27.664185,-8.161395,5.0733433,6.955057,-4.4293714
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,29,24.817158,-19.150654,-1.6648576,0.73731863,6.231987,-3.908841
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,30,19.87289,-19.386608,-1.736722,0.8224092,6.3619533,-3.3658056
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,31,14.132126,-12.066026,-2.9799752,0.6281257,6.117601,-2.7331524
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,32,9.664558,-9.781937,-1.566643,-0.21332571,5.4596467,-2.053493
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,33,5.5611033,-10.458659,-1.3187109,-0.9479811,4.8604174,-1.0032434
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,34,-0.059886962,-9.9544115,-1.8433207,-0.9679554,3.716688,-0.19654728
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,35,-2.4745293,-6.876221,-1.3726093,-0.7234698,3.1677935,0.15579967
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,36,-4.6292624,-5.552719,-1.9822584,-0.10040423,2.2516382,0.20187376
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,37,-4.5454206,-4.0184155,-1.428903,0.2992153,1.9032861,0.17617348
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,38,-5.999476,-4.516675,-2.2769024,1.0128311,1.4922147,0.14607884
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,39,-7.0367184,-3.4758394,-3.726167,1.4666475,0.95983255,-0.004128026
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,40,-8.341056,-2.3140323,-4.390912,1.6064677,0.26485944,-0.24808103
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,41,-8.493169,-1.7630723,-3.8591158,1.5231082,-0.12716982,-0.44769102
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,42,-8.869259,-1.8229592,-3.7752743,1.5012697,-0.37485135,-0.703895
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,43,-9.541191,-2.4541678,-3.6998167,1.535226,-0.96835494,-0.9253436
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,44,-8.155407,-3.3129468,-2.4661453,1.7927616,-1.2787558,-0.9614305
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,45,-7.428379,-2.0613093,-1.5055583,1.6295048,-1.5634564,-1.0253483
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,46,-6.29412,-1.7978066,-1.4396826,1.5152518,-1.92619,-1.0076377
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,47,-5.247296,-1.9606992,0.19642924,0.9634279,-2.0184715,-0.898578
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,48,-4.8867764,-3.6051953,1.892428,0.84757686,-2.0196698,-0.7142816
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,49,-5.1850133,-5.035296,1.9870495,0.97354823,-2.5517857,-0.45088693
1779008856233,2026-05-17 11:07:36.233,S0-0_G2-1,50,-3.614777,-5.0089455,4.622076,0.7788652,-2.4473865,-0.2077329
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,0,3.3249242,-8.465621,3.123704,0.54476625,0.36286676,0.66141623
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,1,3.8231838,-9.900513,4.823296,0.56394154,0.015313643,0.453417
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,2,4.812516,-13.063743,7.110978,0.10519807,-0.34329194,0.22158176
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,3,4.222031,-11.130591,6.946888,-0.08202787,-0.8602273,0.14794311
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,4,3.4183478,-9.185462,7.1037917,0.3779141,-1.137604,0.3226518
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,5,0.418011,-6.669012,6.2450128,1.1445284,-1.0924621,0.66621006
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,6,-2.7200658,-7.239136,5.0137367,1.4023303,-1.298597,1.1593094
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,7,-4.4400196,-9.966389,4.110641,2.0963712,-1.4952774,1.7886336
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,8,-4.0184155,-12.018116,3.6555002,2.1292622,-1.2404051,1.8936985
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,9,-2.0732868,-14.243515,3.1189132,1.9622769,-0.78698814,1.9468302
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,10,-1.2708014,-13.8243065,1.2803832,1.0935273,-0.6342512,1.9196651
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,11,-0.65396565,-12.57746,-0.87315196,0.9481143,-0.92600936,1.9588147
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,12,-0.10180784,-9.40944,-1.0132874,0.69737,-1.2631758,2.0094163
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,13,0.20960437,-6.5480404,0.78811246,0.20546915,-1.1993912,2.150302
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,14,-2.7212636,-7.7062545,4.2232285,0.97181714,-1.6237788,2.4548435
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,15,1.4720216,-7.1684694,7.712243,0.7936462,-0.67473245,2.2219431
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,16,2.5475914,-6.0054646,5.811431,0.09654254,-0.10639653,1.8877062
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,17,2.1858742,-7.677509,1.1654003,-0.42518663,-0.5736624,1.8052788
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,18,2.6949134,-7.222368,-0.50185275,-0.87341034,-1.2063156,1.3703713
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,19,3.1380768,-6.4845605,0.40483588,-1.2332144,-1.6737146,0.9016407
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,20,3.2422802,-5.763521,3.1608338,-1.5846292,-1.9988965,0.35101533
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,21,4.165737,-5.3503013,4.8197026,-1.8048793,-2.0660102,-0.22171493
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,22,4.7154994,-4.6292624,5.587454,-1.8036809,-2.337661,-1.0345365
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,23,7.7553616,-2.337987,7.512221,-1.3199029,-2.3665571,-2.3445854
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,24,11.824082,1.2947562,13.70573,-1.4147143,-2.0931754,-3.8049743
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,25,20.260958,0.42759293,16.162294,-1.3546582,-0.68032527,-5.1935887
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,26,27.175507,-1.8541003,15.206498,-1.9560183,1.0385313,-6.2052217
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,27,34.63263,-5.2772393,13.760826,-2.9565985,3.147553,-6.573282
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,28,36.310665,-7.7074523,10.223903,-3.9671657,5.074675,-6.4803343
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,29,40.423702,-8.676423,6.0054646,-3.992067,7.074504,-5.4635086
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,30,36.42924,-19.860912,-12.342703,-0.7505017,6.834945,-3.3117418
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,31,28.18041,-11.579743,-6.472583,-3.476996,7.544699,-2.2182145
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,32,25.23397,-14.648352,-5.3263464,-5.9636655,8.183211,1.0867361
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,33,16.447355,-17.130068,-1.0276603,-4.497018,7.946183,2.8688447
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,34,16.756372,-10.764083,-0.82883555,-3.0608644,7.497826,4.060113
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,35,10.680241,-8.463225,-6.9073625,-1.8260521,5.7339606,4.095534
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,36,7.6739154,-8.495564,-4.8640194,-1.1937984,4.3240404,3.949988
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,37,6.174346,-4.447206,-3.8902571,-0.5919056,3.6639557,3.656099
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,38,1.2276827,-0.9282479,-5.0317025,-0.08282684,2.0504303,3.0053358
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,39,0.08983044,-0.41561553,-3.8159974,0.9872639,1.5514718,2.5813477
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,40,-1.7079762,1.8289479,-3.76689,1.3774289,1.2932705,2.149636
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,41,-3.381218,4.620878,-7.060673,1.5402862,0.76821226,1.6691872
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,42,-6.00786,6.137216,-7.5529437,1.7813096,0.029828314,0.95836776
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,43,-6.914549,5.355092,-5.8365836,2.091178,-0.20027582,0.2870975
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,44,-7.372085,5.317962,-4.5466185,2.0845199,-0.12330812,-0.36180148
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,45,-8.076356,4.1920877,-5.011341,1.898226,-0.3202549,-0.94571733
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,46,-8.081147,2.1583261,-5.5000186,1.7891662,-0.57033336,-1.2422694
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,47,-8.107497,2.0038178,-5.093985,1.4189755,-0.90696716,-1.5057973
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,48,-6.6761985,0.80008984,-4.5226636,1.0961906,-0.9804727,-1.6496123
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,49,-6.100086,-0.4060336,-4.0663247,1.0210872,-0.94851375,-1.7223188
1779008861048,2026-05-17 11:07:41.048,S0-0_G2-1,50,-6.3408318,-1.309129,-3.49141,0.99032664,-1.2718314,-1.8413657
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,0,0.6036606,-10.991653,3.2698283,0.7177438,-0.7675464,0.8815332
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,1,1.2959539,-11.195269,3.896246,0.82627094,-0.5721976,1.017758
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,2,1.4828012,-10.846726,4.66759,0.9937889,-0.39149663,1.3899462
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,3,1.672044,-10.035857,5.377849,1.269035,-0.2499453,1.3946068
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,4,2.3224165,-9.847813,5.343115,1.2072477,-0.1620583,1.1814142
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,5,1.8936257,-9.769959,5.5419397,0.92427826,-0.1655205,1.1823465
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,6,0.836022,-9.8226595,5.2652617,0.8085604,-0.39589098,1.2734293
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,7,0.19882472,-7.3936443,5.32994,0.2555381,-0.32105386,1.4939458
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,8,-1.428903,-7.77213,3.715387,0.47578824,-0.62133443,1.529367
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,9,-2.3619418,-7.1073847,2.1032302,0.5423693,-0.7698102,1.6205829
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,10,-2.0433433,-9.326796,1.5870045,0.5000237,-1.0035098,1.8420316
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,11,-1.8301456,-10.052626,1.7403152,0.49669468,-0.98939455,1.8837113
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,12,-1.0288581,-11.183291,2.0804732,0.3586056,-0.9429209,1.7715888
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,13,-0.776135,-10.650297,1.111502,-0.3335711,-1.1988585,1.5370903
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,14,-0.1952315,-9.622638,-0.08623723,-0.7048271,-1.5101916,1.4557283
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,15,-0.10300558,-9.498073,0.280271,-0.6551576,-1.9618775,1.3794264
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,16,0.7342142,-8.180559,1.0599992,-0.7788652,-2.1634848,1.1015171
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,17,1.5043606,-6.4043117,1.7211514,-1.0158938,-2.2881246,0.79497784
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,18,2.0708911,-5.938391,2.5787327,-1.1739572,-2.3999808,0.40587813
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,19,4.019613,-6.6845827,3.2015572,-0.6871165,-2.2066295,-0.005992295
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,20,4.5274544,-6.3647866,3.5057828,-0.7703428,-2.2628238,-0.3751177
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,21,5.91803,-7.222368,4.11663,-1.502335,-2.4315403,-0.75715977
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,22,7.869147,-4.047161,4.469963,-1.9947685,-2.5067768,-1.6011413
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,23,12.559494,-4.050754,4.814912,-1.4811622,-2.7808244,-3.439844
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,24,26.898829,-1.6133548,4.961036,-1.929519,-0.20999666,-4.523384
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,25,30.151888,0.6563611,2.4541678,-4.159585,0.9847339,-5.3376703
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,26,37.527565,-2.8122919,0.7929034,-5.199448,3.2359726,-5.8981495
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,27,42.970093,-9.608264,-0.30302805,-5.3857417,6.354496,-5.988833
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,28,46.249504,-12.993075,-3.0290825,-5.1226134,8.810938,-4.892243
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,29,43.754612,-14.005165,-8.090729,-1.7655965,8.442212,-1.4079231
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,30,35.69263,-21.888685,-9.272898,2.2854614,8.978056,-3.0711179
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,31,30.54235,-19.62376,1.4899876,0.90749985,9.315356,-3.1532788
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,32,25.539394,-18.362541,-2.5811281,0.68977976,8.873791,-2.7091832
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,33,17.360033,-9.304039,-8.983045,0.066847384,7.3032765,-2.233395
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,34,13.791967,-9.608264,-6.351611,-0.43850285,6.791002,-1.6831691
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,35,10.801212,-7.9170566,-5.0233183,-1.5501403,6.598449,-0.5616778
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,36,2.8027098,-5.061646,-7.4487405,-1.973862,4.7650733,0.7437104
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,37,-1.4816035,-2.1679082,-7.1169667,-1.7212535,3.4461024,1.4714414
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,38,-3.233896,1.1402478,-7.59726,-1.627241,2.7956054,1.9158034
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,39,-5.634166,2.6074784,-8.733914,-1.0599705,1.4738383,1.9593474
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,40,-6.1456003,5.2616687,-4.5238614,-0.66900647,1.223893,1.6212487
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,41,-6.5025263,5.0879965,-3.4423027,0.37884623,0.9501117,1.0124316
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,42,-7.106187,4.740652,-5.5934424,1.4992722,0.18869072,0.57033336
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,43,-7.143317,6.914549,-5.678482,1.6123269,-0.6594188,0.08562324
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,44,-6.2617807,6.701351,-4.613692,1.5643885,-1.0656965,-0.2203833
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,45,-6.2486057,4.8640194,-4.2316127,1.785704,-1.3352165,-0.3451562
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,46,-6.997193,3.9357712,-4.56698,2.1476386,-1.9233936,-0.4953631
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,47,-6.197103,1.9439309,-5.153872,2.0281923,-2.4772148,-0.36233413
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,48,-5.715612,0.04910731,-4.6999288,1.366776,-3.1875017,-0.3138631
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,49,-4.891567,-2.6721563,-1.3282928,0.9142911,-3.0913587,-0.1033338
1779008867062,2026-05-17 11:07:47.062,S0-0_G2-1,50,-7.301419,-3.5453084,1.7295355,0.93093634,-3.161668,0.065515764
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,0,-7.106187,4.740652,-5.5934424,0.37884623,0.9501117,1.0124316
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,1,-7.143317,6.914549,-5.678482,1.4992722,0.18869072,0.57033336
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,2,-6.2617807,6.701351,-4.613692,1.6123269,-0.6594188,0.08562324
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,3,-6.2486057,4.8640194,-4.2316127,1.5643885,-1.0656965,-0.2203833
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,4,-6.997193,3.9357712,-4.56698,1.785704,-1.3352165,-0.3451562
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,5,-6.197103,1.9439309,-5.153872,2.1476386,-1.9233936,-0.4953631
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,6,-5.715612,0.04910731,-4.6999288,2.0281923,-2.4772148,-0.36233413
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,7,-4.891567,-2.6721563,-1.3282928,1.366776,-3.1875017,-0.3138631
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,8,-7.301419,-3.5453084,1.7295355,0.9142911,-3.0913587,-0.1033338
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,9,-8.814163,-2.2541454,4.04237,0.93093634,-3.161668,0.065515764
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,10,-8.822548,-1.9702811,7.477486,1.3533266,-2.9651208,-0.17870356
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,11,-7.537373,-1.9295579,9.179474,1.7649307,-2.6963997,0.06738003
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,12,-7.417599,-0.99891454,8.912378,2.2076948,-2.3857324,0.4407666
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,13,-6.3935323,1.3306884,8.415317,2.1006324,-2.2937174,0.76794595
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,14,-5.1023693,3.6411273,9.204626,1.4140486,-2.2797353,1.0535786
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,15,-5.6437473,6.6139164,7.8487854,0.79497784,-1.7410947,0.96782225
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,16,-6.0258265,5.5227757,3.3692405,-0.14527987,-1.4962095,0.49056923
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,17,-4.423251,5.048471,3.9297826,-0.6718029,-2.197175,0.19335139
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,18,-2.5439982,3.4327207,4.684358,-1.9492271,-2.684282,-0.14874208
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,19,-0.87674516,1.787027,6.3336453,-3.5876536,-2.8687115,-0.58231795
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,20,1.3534454,0.10300558,5.237714,-3.014524,-2.3622959,-1.2522565
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,21,2.38949,3.972901,4.5741663,-1.0443904,-2.1969087,-1.8779854
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,22,3.702212,4.553805,4.5813527,0.1972131,-2.3931897,-2.2602937
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,23,9.472919,6.8462777,5.6880636,0.3989537,-3.6624908,-2.7701714
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,24,13.514092,1.4049481,2.2026424,-2.7818897,-4.182489,-2.8471391
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,25,19.744732,0.2287682,-2.5200434,-5.4111757,-6.031312,-3.050744
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,26,29.01164,-3.357263,1.6409028,-5.464707,-5.8494124,-3.6901886
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,27,27.010218,-5.0748215,3.744133,-5.8209157,-3.3245254,-3.935207
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,28,23.490063,-3.5572855,6.247408,-4.8200693,-1.7016786,-4.37331
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,29,20.098064,-2.6577835,7.5505486,-4.008979,-0.89684683,-4.427374
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,30,17.738518,-2.8841562,3.9896696,-4.3069954,-0.15100583,-4.0218954
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,31,15.776622,-3.2626417,1.033649,-3.1479526,0.3820421,-3.4738002
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,32,13.522476,-4.281918,0.7725418,-1.733105,0.7146811,-2.8852236
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,33,11.188083,-4.813714,1.5738294,-1.1569124,0.8696818,-2.4356682
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,34,8.658457,-5.3491035,1.6456938,-1.5836971,0.94185567,-2.02726
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,35,6.610323,-6.0114536,1.1414455,-1.5397536,0.85183805,-1.5563989
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,36,5.9336004,-5.000561,1.3654227,-1.3642459,0.4369049,-1.043991
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,37,5.6066175,-4.920313,1.7558857,-1.2760925,0.19668044,-0.4405003
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,38,5.567092,-4.308268,1.9379421,-1.039863,-0.16392256,0.10759499
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,39,6.457012,-4.7370586,2.5164502,-0.7473058,-0.5275883,0.6885813
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,40,8.145824,-4.2938952,2.7140772,-0.13476007,-0.97554564,1.2481285
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,41,10.249055,-3.5836358,2.6446083,0.26246253,-1.3601179,1.7878345
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,42,13.8111315,-3.6698732,2.8075008,0.8720787,-1.7778474,2.2056973
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,43,17.9074,-4.006438,3.4003818,1.6354971,-2.0003612,2.5869405
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,44,15.723921,-2.6146648,2.567953,2.3874636,-1.4326912,3.1082702
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,45,14.798069,-1.6205412,1.2624172,3.6521041,-1.3313549,3.6065629
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,46,18.374517,-0.8611745,0.46592057,4.7018213,-1.2169685,3.8138962
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,47,18.222404,-1.1294681,-0.8503949,4.627117,-0.2512769,3.877814
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,48,15.894,-1.804993,-1.1905528,3.901517,0.3388976,3.819489
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,49,12.740353,-1.364225,-0.7018752,3.0551383,0.6953726,3.5470393
1779008868744,2026-05-17 11:07:48.744,S0-0_G2-1,50,10.330502,-2.4901,-0.40363812,1.8648022,0.757293,3.1495504
1779008977709,2026-05-17 11:09:37.709,S0-0_G2-1,0,5.153872,-7.4271812,3.7597036,0.65475816,-0.23583011,1.5037998
1779008977709,2026-05-17 11:09:37.709,S0-0_G2-1,1,3.2219186,-7.4595203,3.5596812,0.3856375,-0.4868407,1.6952869
1779008977709,2026-05-17 11:09:37.709,S0-0_G2-1,2,1.1486319,-8.639294,4.006438,0.39908686,-1.0057734,1.7697245
1779008977709,2026-05-17 11:09:37.709,S0-0_G2-1,3,1.0228693,-9.8226595,5.272448,0.68072474,-1.526171,1.6212487
1779008977709,2026-05-17 11:09:37.709,S0-0_G2-1,4,0.30422577,-9.161508,4.8173075,0.5871118,-1.4113853,1.6143243
1779008977709,2026-05-17 11:09:37.709,S0-0_G2-1,5,-0.009581914,-8.923158,3.896246,0.6507633,-1.272364,1.6160555
1779008977709,2026-05-17 11:09:37.709,S0-0_G2-1,6,0.47071153,-10.408354,3.426732,0.77913153,-1.280487,1.7837065
1779008977709,2026-05-17 11:09:37.709,S0-0_G2-1,7,1.4528577,-10.89823,3.3380992,1.6133922,-1.4638511,1.9893088
1779008977709,2026-05-17 11:09:37.709,S0-0_G2-1,8,0.80607855,-10.043044,5.529962,0.8877918,-1.3092499,2.218614
1779008977709,2026-05-17 11:09:37.709,S0-0_G2-1,9,1.7331287,-10.273009,5.237714,1.4915489,-1.1128358,2.3654919
1779008977709,2026-05-17 11:09:37.709,S0-0_G2-1,10,2.5799303,-13.669798,4.139387,1.575441,-0.8377229,2.443658
1779008977709,2026-05-17 11:09:37.709,S0-0_G2-1,11,4.089082,-12.122319,3.0781898,1.734703,-0.7291958,2.733552
1779008977709,2026-05-17 11:09:37.709,S0-0_G2-1,12,5.2173524,-9.4262085,1.621739,1.2116421,-0.60255855,2.7588527
1779008977709,2026-05-17 11:09:37.709,S0-0_G2-1,13,4.635251,-8.36022,-0.35572857,0.5951015,-0.5218623,2.474152
1779008977709,2026-05-17 11:09:37.709,S0-0_G2-1,14,3.7273645,-8.242842,-0.9222592,0.44103295,-0.84131825,2.2808008
1779008977709,2026-05-17 11:09:37.709,S0-0_G2-1,15,4.4579854,-7.23195,-0.6491747,0.11438626,-1.4490702,2.167613
1779008977709,2026-05-17 11:09:37.709,S0-0_G2-1,16,5.093985,-7.98413,0.50185275,-0.4741903,-1.8441621,1.9641412
1779008977709,2026-05-17 11:09:37.709,S0-0_G2-1,17,5.8773065,-8.632107,2.1691058,-0.887126,-2.1722736,1.6590668
1779008977709,2026-05-17 11:09:37.709,S0-0_G2-1,18,6.730097,-7.8344126,4.014822,-0.9917914,-2.3013077,1.2767584
1779008977709,2026-05-17 11:09:37.709,S0-0_G2-1,19,6.8977804,-6.609125,5.727589,-1.2455984,-2.2608263,0.8257383
